soil_moisture,temperature,humidity,label
48.84,24.04,67.46,NO_WATER
37.54,27.02,66.56,WATER_SOON
33.33,24.44,90.2,NO_WATER
78.92,24.2,54.64,NO_WATER
25.2,27.9,51.48,WATER_NOW
24.5,32.44,36.77,WATER_NOW
57.44,25.15,39.61,NO_WATER
37.98,25.16,55.19,WATER_SOON
40.41,25.24,98.0,NO_WATER
11.97,34.26,79.92,WATER_NOW
93.59,27.38,66.71,NO_WATER
48.43,32.39,62.09,WATER_SOON
48.52,35.11,69.09,WATER_SOON
90.43,28.21,35.27,NO_WATER
18.18,23.63,64.64,WATER_SOON
28.13,37.92,68.17,WATER_NOW
34.51,34.93,86.06,WATER_SOON
78.7,30.96,69.18,NO_WATER
18.59,36.83,49.82,WATER_NOW
62.11,28.85,50.18,NO_WATER
37.34,28.18,92.38,WATER_SOON
55.7,25.07,70.12,NO_WATER
88.06,26.79,65.11,NO_WATER
11.47,28.17,91.29,WATER_SOON
77.4,37.57,73.85,NO_WATER
70.36,27.2,55.29,NO_WATER
63.73,27.61,63.59,NO_WATER
82.96,30.09,98.0,NO_WATER
57.93,27.25,93.64,NO_WATER
90.46,30.24,64.99,NO_WATER
68.47,34.37,51.13,NO_WATER
88.51,33.77,79.94,NO_WATER
58.11,25.87,32.13,NO_WATER
38.44,27.95,70.88,WATER_SOON
38.42,26.34,44.67,WATER_SOON
7.08,22.15,33.99,WATER_NOW
66.01,26.95,35.5,NO_WATER
11.22,20.49,52.8,WATER_SOON
38.62,26.2,61.32,WATER_SOON
7.95,24.73,39.47,WATER_NOW
79.58,31.88,74.55,NO_WATER
13.1,24.56,65.05,WATER_SOON
44.11,29.76,45.85,WATER_SOON
33.88,31.81,96.32,WATER_SOON
85.28,27.97,61.42,NO_WATER
88.09,27.08,61.47,NO_WATER
18.49,30.16,59.08,WATER_NOW
75.87,33.04,67.79,NO_WATER
33.84,20.09,64.8,NO_WATER
89.39,22.35,35.33,NO_WATER
52.26,35.55,59.64,WATER_SOON
92.38,28.05,77.54,NO_WATER
45.76,19.07,78.86,NO_WATER
61.71,27.78,82.5,NO_WATER
25.5,24.43,60.14,WATER_SOON
16.15,27.92,72.92,WATER_SOON
31.97,21.35,82.19,NO_WATER
26.72,39.27,94.87,WATER_NOW
46.87,27.14,85.97,WATER_SOON
5.4,26.71,51.27,WATER_NOW
63.84,42.0,26.27,WATER_SOON
9.18,29.04,77.56,WATER_NOW
89.9,26.05,59.81,NO_WATER
89.33,31.72,48.83,NO_WATER
26.93,26.06,74.18,WATER_SOON
26.41,22.12,51.46,WATER_SOON
23.4,28.5,38.25,WATER_NOW
49.03,33.37,70.09,WATER_SOON
67.14,32.85,54.6,NO_WATER
73.75,33.52,55.49,NO_WATER
79.08,29.21,63.03,NO_WATER
27.53,20.41,55.9,WATER_SOON
55.03,27.29,75.5,NO_WATER
58.51,28.32,69.47,NO_WATER
25.51,18.84,89.83,WATER_SOON
35.65,29.84,73.74,WATER_SOON
62.94,32.28,46.9,NO_WATER
87.18,32.35,47.57,NO_WATER
75.47,31.3,66.18,NO_WATER
33.41,29.53,40.24,WATER_SOON
51.24,38.05,40.03,WATER_SOON
66.61,33.16,84.22,NO_WATER
94.53,34.46,98.0,NO_WATER
17.42,38.85,48.64,WATER_NOW
26.67,24.44,61.0,WATER_SOON
24.94,32.69,81.39,WATER_SOON
30.81,37.31,81.14,WATER_SOON
18.1,24.72,40.44,WATER_NOW
91.97,37.4,57.18,NO_WATER
28.61,28.36,71.33,WATER_SOON
62.44,25.26,39.12,NO_WATER
46.84,28.31,33.56,WATER_SOON
62.83,19.63,82.15,NO_WATER
84.99,32.2,69.23,NO_WATER
64.79,26.8,70.59,NO_WATER
12.73,34.46,58.55,WATER_NOW
45.73,23.51,48.07,NO_WATER
69.15,26.95,46.25,NO_WATER
17.62,24.93,84.18,WATER_SOON
94.76,33.14,74.24,NO_WATER
90.44,27.37,38.35,NO_WATER
55.72,26.71,38.46,NO_WATER
81.91,24.38,74.74,NO_WATER
72.82,30.81,76.58,NO_WATER
68.18,39.35,42.1,NO_WATER
18.46,38.91,98.0,WATER_NOW
87.97,21.79,64.1,NO_WATER
82.26,36.77,46.48,NO_WATER
22.62,40.52,79.7,WATER_NOW
53.91,34.76,79.16,WATER_SOON
22.52,38.87,49.83,WATER_NOW
88.96,19.66,86.4,NO_WATER
90.55,25.37,83.49,NO_WATER
32.27,20.25,63.24,WATER_SOON
54.89,38.19,68.7,WATER_SOON
76.14,28.1,52.1,NO_WATER
80.42,19.64,34.11,NO_WATER
66.56,22.18,93.75,NO_WATER
44.38,29.26,81.67,WATER_SOON
54.34,18.68,76.56,NO_WATER
58.3,23.32,54.27,NO_WATER
28.19,27.96,42.93,WATER_SOON
48.0,34.44,67.55,WATER_SOON
18.41,32.35,64.44,WATER_NOW
9.38,27.65,49.35,WATER_NOW
36.64,25.65,42.98,WATER_SOON
76.78,36.29,68.98,NO_WATER
51.17,26.94,65.39,NO_WATER
31.87,22.21,89.22,WATER_SOON
82.4,35.24,51.61,NO_WATER
18.8,26.32,81.78,WATER_SOON
71.04,18.47,62.38,NO_WATER
26.11,33.87,53.7,WATER_SOON
61.47,28.7,81.04,NO_WATER
16.14,28.0,66.56,WATER_SOON
31.49,25.09,65.15,WATER_SOON
71.14,22.37,50.15,NO_WATER
54.05,18.78,87.55,NO_WATER
32.03,24.12,71.44,WATER_SOON
64.08,37.23,58.61,WATER_SOON
90.66,27.97,85.49,NO_WATER
33.53,34.94,81.35,WATER_SOON
36.01,31.15,98.0,WATER_SOON
45.25,29.97,98.0,NO_WATER
9.65,34.58,89.93,WATER_NOW
11.98,30.22,47.49,WATER_NOW
34.32,29.13,49.74,WATER_SOON
35.77,33.6,60.66,WATER_SOON
32.16,29.13,98.0,WATER_SOON
67.95,27.22,64.76,NO_WATER
22.56,30.62,78.88,WATER_SOON
54.97,30.26,87.81,NO_WATER
19.44,30.57,32.73,WATER_NOW
7.13,31.5,85.27,WATER_NOW
93.8,30.33,65.75,NO_WATER
79.47,33.73,89.41,NO_WATER
39.22,34.89,65.05,WATER_SOON
50.61,29.48,76.11,NO_WATER
24.46,36.55,53.25,WATER_NOW
10.68,26.9,67.88,WATER_SOON
65.38,20.59,61.81,NO_WATER
31.18,36.2,73.77,WATER_SOON
94.02,29.12,35.8,NO_WATER
77.88,26.45,62.5,NO_WATER
33.96,30.45,75.33,WATER_SOON
29.58,32.48,58.28,WATER_NOW
54.23,34.65,40.06,WATER_SOON
58.57,23.14,55.11,NO_WATER
8.1,28.68,35.32,WATER_NOW
63.43,28.01,98.0,NO_WATER
54.12,25.87,52.18,NO_WATER
30.67,33.68,67.6,WATER_SOON
72.24,39.26,97.86,NO_WATER
22.37,17.79,98.0,NO_WATER
34.11,32.27,85.96,WATER_SOON
16.77,23.54,77.14,WATER_SOON
20.7,27.83,51.93,WATER_SOON
58.63,15.97,65.93,NO_WATER
33.25,33.05,82.37,WATER_SOON
22.7,35.7,71.62,WATER_NOW
23.15,34.07,48.84,WATER_NOW
52.04,25.69,64.13,NO_WATER
69.5,25.23,69.82,NO_WATER
46.36,32.0,65.48,WATER_SOON
15.02,26.98,37.32,WATER_NOW
30.36,26.16,57.21,WATER_SOON
82.62,31.18,53.46,NO_WATER
16.64,39.69,54.49,WATER_NOW
11.03,31.73,71.18,WATER_NOW
80.61,27.07,53.0,NO_WATER
43.75,27.94,74.29,NO_WATER
23.14,26.38,57.9,WATER_SOON
24.96,27.91,52.16,WATER_NOW
61.78,33.8,56.75,WATER_SOON
24.87,36.48,61.04,WATER_NOW
54.26,26.01,53.82,WATER_SOON
30.17,24.94,76.35,WATER_SOON
84.66,25.07,35.59,NO_WATER
41.59,32.93,63.57,WATER_SOON
58.37,31.78,42.34,WATER_SOON
61.96,28.14,88.49,NO_WATER
65.96,25.74,95.88,NO_WATER
93.8,29.28,57.04,NO_WATER
20.87,31.02,40.01,WATER_NOW
63.37,30.25,76.89,NO_WATER
76.75,27.61,59.39,NO_WATER
75.41,26.14,66.24,NO_WATER
27.08,26.62,36.71,WATER_SOON
87.72,33.77,47.19,NO_WATER
80.59,24.41,59.57,NO_WATER
94.7,29.83,72.44,NO_WATER
5.28,27.97,74.2,WATER_NOW
17.06,31.16,44.1,WATER_NOW
51.1,30.52,68.19,WATER_SOON
22.79,25.03,25.53,WATER_SOON
62.08,34.49,58.76,WATER_SOON
33.81,28.74,45.0,WATER_SOON
52.83,29.81,49.47,WATER_SOON
29.71,26.22,60.91,WATER_SOON
65.82,20.76,77.59,NO_WATER
21.33,38.64,58.97,WATER_NOW
86.15,23.16,55.91,NO_WATER
39.1,22.38,69.22,NO_WATER
89.47,30.63,52.4,NO_WATER
71.96,38.24,93.18,NO_WATER
47.22,23.18,98.0,NO_WATER
84.71,27.02,87.23,NO_WATER
41.9,27.98,64.54,WATER_SOON
40.73,28.49,62.84,WATER_SOON
88.5,29.52,86.58,NO_WATER
41.81,30.05,89.89,WATER_SOON
18.82,28.66,77.43,WATER_SOON
9.04,29.93,32.8,WATER_NOW
52.11,40.76,73.63,WATER_SOON
44.79,27.94,39.3,WATER_SOON
86.35,30.06,58.67,NO_WATER
42.45,28.02,65.3,WATER_SOON
20.75,30.72,36.19,WATER_NOW
6.75,25.43,94.0,WATER_SOON
87.19,39.93,61.4,NO_WATER
25.11,30.75,52.3,WATER_NOW
50.52,32.58,79.35,WATER_SOON
18.07,31.76,54.79,WATER_NOW
72.84,29.07,40.99,NO_WATER
5.62,28.63,77.05,WATER_NOW
85.85,34.18,67.39,NO_WATER
15.41,40.99,72.46,WATER_NOW
11.09,23.59,32.52,WATER_NOW
60.96,31.9,89.32,NO_WATER
42.77,30.18,61.88,WATER_SOON
48.75,38.87,41.93,WATER_SOON
76.57,30.96,60.73,NO_WATER
78.07,38.37,54.97,NO_WATER
91.27,30.02,48.2,NO_WATER
81.55,25.63,36.31,NO_WATER
5.67,15.45,51.53,WATER_SOON
8.6,36.11,64.43,WATER_NOW
72.63,18.24,50.71,NO_WATER
11.84,28.98,47.68,WATER_NOW
19.66,32.48,54.54,WATER_NOW
40.5,29.48,43.5,WATER_SOON
85.61,23.49,82.99,NO_WATER
12.96,35.07,67.09,WATER_NOW
53.26,37.86,60.55,WATER_SOON
43.05,27.56,23.32,WATER_SOON
51.01,27.41,76.7,NO_WATER
11.22,24.9,52.28,WATER_NOW
14.74,24.5,64.48,WATER_SOON
19.86,30.06,41.32,WATER_NOW
56.92,27.04,67.63,NO_WATER
61.04,28.91,67.21,NO_WATER
16.93,34.38,60.7,WATER_NOW
75.13,21.59,84.81,NO_WATER
22.37,36.52,91.25,WATER_NOW
56.52,27.56,56.37,NO_WATER
49.14,21.32,65.37,NO_WATER
14.11,31.64,98.0,WATER_SOON
10.55,40.79,50.67,WATER_NOW
47.8,28.48,51.75,NO_WATER
53.3,34.01,50.77,WATER_SOON
89.2,23.77,74.48,NO_WATER
32.85,22.37,28.79,WATER_SOON
51.0,30.23,71.16,NO_WATER
20.6,31.78,98.0,WATER_SOON
75.82,31.64,69.38,NO_WATER
45.88,35.42,53.88,WATER_SOON
83.82,25.64,59.3,NO_WATER
44.06,36.85,72.94,WATER_SOON
32.83,26.72,39.99,WATER_SOON
20.28,23.47,51.52,WATER_SOON
48.02,32.34,61.1,NO_WATER
20.2,41.47,84.17,WATER_NOW
28.38,33.4,96.76,WATER_SOON
39.02,25.31,76.4,NO_WATER
32.13,28.55,71.98,WATER_SOON
67.27,23.9,52.1,NO_WATER
14.43,26.12,67.39,WATER_NOW
74.9,31.66,82.23,NO_WATER
16.24,33.9,66.09,WATER_NOW
7.18,28.85,92.89,WATER_NOW
8.54,24.98,75.06,WATER_SOON
31.67,17.32,98.0,NO_WATER
6.26,34.22,66.47,WATER_NOW
22.57,32.82,85.79,WATER_SOON
92.42,31.39,71.04,NO_WATER
87.52,29.07,64.05,NO_WATER
20.85,35.2,68.15,WATER_NOW
70.51,35.4,38.48,WATER_SOON
51.78,28.58,53.92,WATER_SOON
75.14,31.3,69.47,NO_WATER
61.04,28.1,61.34,NO_WATER
63.99,29.5,65.07,NO_WATER
54.38,19.2,61.29,NO_WATER
61.8,32.36,60.56,NO_WATER
60.47,35.11,71.82,WATER_SOON
51.93,28.51,49.93,WATER_SOON
84.83,33.77,73.44,NO_WATER
73.88,32.62,55.72,NO_WATER
12.74,29.32,80.2,WATER_NOW
54.14,23.2,52.92,NO_WATER
44.49,33.62,51.38,WATER_SOON
41.62,27.42,47.95,WATER_SOON
72.39,27.33,77.84,NO_WATER
56.7,22.88,48.29,NO_WATER
56.48,27.02,76.64,NO_WATER
5.42,35.93,46.82,WATER_NOW
51.97,31.59,68.69,WATER_SOON
54.82,29.2,57.34,WATER_SOON
44.51,33.61,75.92,WATER_SOON
12.16,36.23,30.64,WATER_NOW
8.23,17.29,65.24,WATER_SOON
84.15,31.72,20.0,NO_WATER
85.73,28.4,68.81,NO_WATER
81.18,32.06,65.17,NO_WATER
33.54,28.51,92.79,WATER_SOON
89.71,33.66,82.82,NO_WATER
37.95,30.6,62.54,WATER_SOON
78.49,26.58,78.01,NO_WATER
28.45,29.96,59.16,WATER_SOON
83.86,26.33,88.52,NO_WATER
51.32,30.99,67.63,WATER_SOON
11.67,27.48,70.15,WATER_NOW
13.59,27.72,96.76,WATER_SOON
28.72,29.1,47.44,WATER_SOON
34.81,28.39,46.19,WATER_SOON
31.58,21.49,72.55,NO_WATER
75.05,30.84,69.07,NO_WATER
48.25,37.55,56.95,WATER_SOON
60.09,36.5,77.04,WATER_SOON
27.4,21.04,79.43,NO_WATER
32.54,35.52,66.02,WATER_SOON
12.09,28.49,74.16,WATER_NOW
24.36,33.08,59.8,WATER_SOON
46.3,31.26,50.89,WATER_SOON
90.1,28.6,70.22,NO_WATER
52.66,27.82,66.88,NO_WATER
47.78,20.82,59.6,NO_WATER
47.85,28.79,75.75,NO_WATER
51.81,23.79,75.82,NO_WATER
33.62,28.32,61.19,WATER_SOON
92.01,24.3,43.95,NO_WATER
14.97,26.44,77.0,WATER_SOON
21.28,33.74,34.18,WATER_NOW
6.59,26.83,95.21,WATER_SOON
38.89,23.41,82.3,NO_WATER
80.62,33.35,66.54,NO_WATER
43.23,31.35,74.83,WATER_SOON
45.57,35.41,52.73,WATER_SOON
88.97,32.9,63.34,NO_WATER
85.04,31.75,47.28,NO_WATER
11.59,28.17,63.44,WATER_NOW
71.61,33.97,98.0,NO_WATER
43.25,25.53,35.75,WATER_SOON
53.9,25.13,80.0,NO_WATER
29.82,34.11,76.66,WATER_SOON
49.32,32.01,47.96,WATER_SOON
9.25,30.12,46.39,WATER_NOW
64.29,23.04,46.1,NO_WATER
60.06,24.13,54.91,NO_WATER
49.01,24.63,68.05,NO_WATER
36.61,26.44,90.66,WATER_SOON
8.36,22.4,71.86,WATER_SOON
94.6,30.07,62.69,NO_WATER
12.27,27.36,57.1,WATER_NOW
87.75,34.21,38.01,NO_WATER
24.45,27.36,71.67,WATER_SOON
41.57,15.11,63.25,NO_WATER
70.98,34.96,98.0,NO_WATER
32.12,28.49,55.0,WATER_SOON
94.64,34.93,72.43,NO_WATER
45.58,26.9,61.85,WATER_SOON
23.12,29.57,61.4,WATER_SOON
14.16,34.04,44.42,WATER_NOW
53.61,18.34,20.37,NO_WATER
36.18,25.39,60.46,WATER_SOON
27.77,25.84,60.63,WATER_SOON
23.06,25.8,84.56,WATER_SOON
18.19,38.85,56.94,WATER_NOW
55.06,22.16,80.44,NO_WATER
71.1,16.16,82.25,NO_WATER
61.06,34.63,82.09,NO_WATER
69.59,30.88,69.6,NO_WATER
58.81,25.84,94.49,NO_WATER
11.17,32.96,75.27,WATER_NOW
55.69,22.18,87.67,NO_WATER
81.14,29.61,68.53,NO_WATER
49.12,28.52,68.21,WATER_SOON
19.13,22.0,64.64,WATER_SOON
37.26,23.22,79.48,NO_WATER
48.76,31.05,81.54,NO_WATER
33.11,26.26,69.91,WATER_SOON
33.27,28.2,54.01,WATER_SOON
16.8,22.1,81.42,WATER_SOON
15.5,35.01,69.3,WATER_NOW
45.93,30.76,91.17,NO_WATER
77.56,31.1,67.52,NO_WATER
8.34,34.96,84.77,WATER_NOW
30.62,35.43,65.77,WATER_NOW
27.96,30.03,58.12,WATER_SOON
14.56,30.01,65.71,WATER_NOW
52.99,32.29,58.22,WATER_SOON
20.18,37.32,63.86,WATER_NOW
85.37,26.3,68.13,NO_WATER
65.84,27.52,50.83,NO_WATER
52.73,22.9,66.25,NO_WATER
91.31,29.59,39.24,NO_WATER
39.59,42.0,57.32,WATER_NOW
73.58,26.93,93.64,NO_WATER
68.36,32.45,77.8,NO_WATER
6.17,25.59,54.46,WATER_NOW
27.17,17.99,61.76,NO_WATER
43.05,30.9,64.28,WATER_SOON
81.95,27.7,63.63,NO_WATER
92.98,25.42,69.2,NO_WATER
23.45,17.95,69.68,WATER_SOON
15.37,28.39,48.51,WATER_NOW
46.92,32.24,40.91,WATER_SOON
78.64,34.5,29.19,NO_WATER
73.09,22.48,52.76,NO_WATER
27.72,31.59,85.93,WATER_SOON
81.83,26.5,33.95,NO_WATER
28.17,32.87,50.81,WATER_NOW
11.06,21.25,66.22,WATER_NOW
22.0,28.17,62.18,WATER_SOON
84.45,34.45,85.97,NO_WATER
56.02,26.67,59.06,NO_WATER
49.29,36.43,66.54,WATER_SOON
75.45,30.13,59.42,NO_WATER
62.82,25.82,67.41,NO_WATER
88.7,27.53,98.0,NO_WATER
18.71,31.41,53.18,WATER_NOW
75.23,36.76,60.87,NO_WATER
30.18,24.85,27.68,WATER_SOON
18.54,30.96,34.57,WATER_NOW
10.79,37.76,88.67,WATER_NOW
51.61,28.56,72.36,NO_WATER
76.01,23.75,48.74,NO_WATER
64.03,28.67,78.0,NO_WATER
32.16,35.29,82.81,WATER_SOON
92.19,31.78,61.33,NO_WATER
12.73,27.25,45.64,WATER_NOW
56.07,21.1,69.83,NO_WATER
74.9,34.86,74.92,NO_WATER
36.65,31.46,83.13,WATER_SOON
23.36,25.55,70.32,WATER_SOON
19.05,32.48,61.5,WATER_NOW
88.65,24.59,67.3,NO_WATER
24.8,31.96,90.46,WATER_SOON
38.36,22.9,60.38,WATER_SOON
76.78,15.0,89.31,NO_WATER
17.58,27.79,66.05,WATER_NOW
31.42,30.23,68.55,WATER_SOON
6.71,34.36,47.92,WATER_NOW
26.3,32.56,39.24,WATER_NOW
26.72,16.86,60.19,WATER_SOON
18.88,32.36,82.53,WATER_NOW
37.54,29.48,66.32,WATER_SOON
48.8,23.11,75.08,NO_WATER
37.17,29.82,75.16,WATER_SOON
88.67,41.4,36.24,NO_WATER
62.08,27.51,63.87,NO_WATER
58.28,27.09,81.98,NO_WATER
69.64,32.8,52.98,NO_WATER
85.34,38.87,59.86,NO_WATER
57.31,25.52,98.0,NO_WATER
22.56,31.12,98.0,WATER_SOON
73.83,29.15,98.0,NO_WATER
50.24,33.21,74.76,WATER_SOON
53.9,33.35,62.06,WATER_SOON
85.83,25.4,73.5,NO_WATER
7.48,31.21,74.59,WATER_NOW
78.78,21.95,41.96,NO_WATER
51.99,37.99,83.14,WATER_SOON
12.63,38.77,56.57,WATER_NOW
81.09,22.28,87.12,NO_WATER
24.73,29.64,97.36,WATER_SOON
15.98,32.17,58.69,WATER_NOW
84.99,31.77,56.73,NO_WATER
71.12,33.95,67.4,NO_WATER
30.32,29.0,57.34,WATER_SOON
21.59,39.55,81.78,WATER_NOW
73.07,25.88,69.22,NO_WATER
14.03,31.19,87.81,WATER_NOW
30.52,27.82,58.06,WATER_SOON
47.05,32.66,93.52,WATER_SOON
44.11,34.18,44.6,WATER_SOON
72.46,34.0,96.47,NO_WATER
76.62,27.73,20.0,NO_WATER
32.49,28.18,50.26,WATER_SOON
83.13,26.18,77.84,NO_WATER
16.54,23.21,93.62,WATER_SOON
88.51,38.51,20.32,NO_WATER
13.51,20.77,86.88,WATER_SOON
37.97,36.05,84.96,WATER_SOON
38.38,28.8,46.45,WATER_SOON
35.81,17.34,60.89,NO_WATER
91.32,30.78,65.57,NO_WATER
30.79,26.19,74.22,WATER_SOON
59.19,26.48,54.73,NO_WATER
83.82,21.93,51.28,NO_WATER
46.21,40.45,80.55,WATER_SOON
11.63,32.75,26.8,WATER_NOW
33.54,25.5,59.1,WATER_SOON
72.62,32.53,85.73,NO_WATER
73.5,31.3,69.45,NO_WATER
77.24,21.87,59.36,NO_WATER
17.09,21.21,72.43,WATER_SOON
20.9,33.3,60.14,WATER_NOW
70.72,27.16,94.78,NO_WATER
44.93,34.18,93.73,WATER_SOON
38.8,28.81,65.56,WATER_SOON
93.79,42.0,51.47,NO_WATER
25.93,31.81,98.0,WATER_SOON
66.75,30.85,76.7,NO_WATER
20.84,25.19,98.0,WATER_SOON
33.84,22.26,23.03,WATER_SOON
56.62,26.96,63.03,NO_WATER
38.2,28.75,47.38,WATER_SOON
51.76,37.48,43.51,WATER_SOON
6.82,25.73,46.65,WATER_NOW
45.17,29.93,63.26,NO_WATER
94.18,26.34,69.89,NO_WATER
14.78,36.6,39.27,WATER_NOW
61.42,34.79,85.27,NO_WATER
94.84,32.97,39.99,NO_WATER
14.53,26.31,98.0,WATER_SOON
58.41,33.32,62.92,NO_WATER
70.16,27.15,48.0,NO_WATER
94.95,27.61,67.61,NO_WATER
53.64,33.15,83.65,WATER_SOON
70.57,31.73,72.2,NO_WATER
37.16,23.01,97.69,NO_WATER
58.97,23.71,35.88,NO_WATER
12.14,25.76,76.68,WATER_SOON
64.66,23.63,56.63,NO_WATER
14.11,30.33,97.67,WATER_SOON
66.42,37.12,36.34,NO_WATER
74.18,30.03,52.8,NO_WATER
23.63,28.15,54.75,WATER_NOW
26.84,34.14,70.12,WATER_NOW
76.44,29.73,64.2,NO_WATER
88.72,34.76,59.98,NO_WATER
35.51,22.56,67.26,NO_WATER
19.06,31.84,72.68,WATER_NOW
18.83,27.95,66.85,WATER_SOON
17.45,36.22,80.4,WATER_NOW
34.22,23.33,58.94,WATER_SOON
74.0,29.14,48.28,NO_WATER
14.25,24.51,98.0,WATER_SOON
69.6,38.07,53.74,NO_WATER
93.58,27.23,63.61,NO_WATER
22.59,22.34,71.45,WATER_SOON
73.54,31.14,48.66,NO_WATER
82.45,19.99,70.81,NO_WATER
10.46,30.95,58.56,WATER_NOW
63.78,28.39,48.32,NO_WATER
86.77,21.77,89.48,NO_WATER
72.08,28.5,39.9,NO_WATER
50.57,22.34,26.21,NO_WATER
31.53,39.36,61.33,WATER_NOW
56.11,32.06,93.45,NO_WATER
26.09,33.55,77.5,WATER_NOW
26.41,39.6,78.32,WATER_NOW
18.89,29.46,56.01,WATER_NOW
24.06,29.46,98.0,WATER_SOON
68.92,30.75,48.24,NO_WATER
10.3,26.56,75.94,WATER_SOON
49.15,28.36,36.9,WATER_SOON
67.0,26.25,64.59,NO_WATER
69.51,21.86,86.28,NO_WATER
39.91,22.96,63.74,WATER_SOON
23.22,27.9,79.48,WATER_SOON
38.0,22.04,66.32,NO_WATER
87.31,30.07,72.33,NO_WATER
78.97,26.37,77.68,NO_WATER
52.47,28.28,77.73,NO_WATER
62.46,37.98,76.96,WATER_SOON
37.1,20.24,88.9,NO_WATER
25.31,27.18,54.22,WATER_SOON
53.4,32.73,72.09,NO_WATER
40.67,26.3,66.3,WATER_SOON
26.41,23.35,85.87,WATER_SOON
34.89,26.46,76.28,WATER_SOON
76.1,29.95,65.96,NO_WATER
19.92,29.4,47.16,WATER_NOW
75.9,26.21,30.64,NO_WATER
11.78,37.58,68.11,WATER_NOW
38.6,34.64,80.62,WATER_SOON
24.29,24.31,41.99,WATER_SOON
89.24,25.82,93.61,NO_WATER
78.94,30.25,62.77,NO_WATER
50.96,24.67,64.57,NO_WATER
87.08,32.97,57.32,NO_WATER
78.43,30.03,59.98,NO_WATER
80.23,15.14,56.57,NO_WATER
73.67,25.85,85.1,NO_WATER
63.45,33.59,85.75,NO_WATER
34.6,39.47,98.0,WATER_SOON
89.82,27.92,50.14,NO_WATER
6.8,38.07,54.88,WATER_NOW
76.82,28.72,50.62,NO_WATER
79.49,34.66,61.43,NO_WATER
74.66,23.82,67.88,NO_WATER
36.67,28.34,38.91,WATER_SOON
51.84,28.57,63.25,NO_WATER
93.4,32.94,98.0,NO_WATER
5.4,29.08,64.05,WATER_SOON
33.09,29.93,63.1,WATER_SOON
79.29,23.43,98.0,NO_WATER
21.89,28.92,92.46,WATER_SOON
78.96,38.02,94.48,NO_WATER
71.86,29.13,98.0,NO_WATER
33.0,39.11,87.73,WATER_NOW
79.91,20.83,38.84,NO_WATER
84.23,31.74,44.43,NO_WATER
54.69,24.1,72.35,NO_WATER
33.48,35.44,44.42,WATER_NOW
59.93,25.89,98.0,NO_WATER
42.82,31.39,20.0,WATER_SOON
59.24,32.67,64.63,NO_WATER
81.1,29.31,49.78,NO_WATER
51.02,26.63,58.81,NO_WATER
13.1,30.89,77.66,WATER_NOW
34.81,26.68,71.74,WATER_SOON
61.31,42.0,50.14,WATER_SOON
44.52,39.0,60.7,WATER_SOON
5.57,33.52,66.01,WATER_NOW
44.59,33.78,66.61,WATER_SOON
87.45,31.88,76.58,NO_WATER
64.93,29.49,47.75,NO_WATER
9.02,35.8,58.8,WATER_NOW
74.72,35.07,75.22,NO_WATER
39.68,17.61,90.16,NO_WATER
62.63,32.04,47.82,NO_WATER
84.09,32.55,77.02,NO_WATER
61.56,29.4,78.24,NO_WATER
40.34,25.69,61.11,WATER_SOON
26.72,31.31,84.63,WATER_SOON
66.99,26.75,32.6,NO_WATER
58.09,34.17,36.4,WATER_SOON
62.74,24.48,83.28,NO_WATER
87.73,25.96,34.32,NO_WATER
15.19,28.68,73.99,WATER_SOON
13.15,28.15,63.26,WATER_NOW
44.37,36.78,70.25,WATER_SOON
61.44,31.0,29.96,WATER_SOON
48.13,35.87,96.73,WATER_SOON
82.9,38.16,64.68,NO_WATER
65.48,27.98,73.28,NO_WATER
21.68,19.81,52.16,WATER_SOON
85.6,35.08,98.0,NO_WATER
92.24,23.07,57.56,NO_WATER
94.14,30.74,66.76,NO_WATER
10.43,18.38,44.35,WATER_SOON
20.16,26.49,75.25,WATER_SOON
51.45,37.59,80.2,WATER_SOON
81.49,25.04,51.15,NO_WATER
81.88,26.16,60.46,NO_WATER
83.97,29.97,51.61,NO_WATER
47.75,36.21,98.0,WATER_SOON
10.79,24.63,36.21,WATER_SOON
18.86,23.16,64.34,WATER_SOON
44.01,28.34,20.0,WATER_SOON
63.01,22.56,83.69,NO_WATER
58.57,31.87,89.56,NO_WATER
79.08,32.63,60.61,NO_WATER
17.75,28.7,58.08,WATER_NOW
79.8,32.22,66.14,NO_WATER
29.53,19.64,84.16,WATER_SOON
81.52,32.04,39.64,NO_WATER
22.36,29.73,42.43,WATER_SOON
45.15,24.75,42.78,WATER_SOON
56.23,22.32,98.0,NO_WATER
6.77,24.2,64.81,WATER_SOON
94.21,25.3,56.57,NO_WATER
58.49,27.52,53.19,NO_WATER
34.36,26.18,84.15,WATER_SOON
88.26,27.43,57.48,NO_WATER
85.25,39.67,54.86,NO_WATER
88.55,37.84,70.51,NO_WATER
76.84,20.5,51.06,NO_WATER
48.46,22.51,91.97,NO_WATER
7.34,36.32,27.64,WATER_NOW
55.46,24.21,28.87,WATER_SOON
68.0,33.16,75.85,NO_WATER
78.25,33.63,51.93,NO_WATER
66.61,27.9,90.42,NO_WATER
81.99,25.33,92.94,NO_WATER
58.13,34.33,36.25,WATER_SOON
64.03,26.29,64.37,NO_WATER
9.71,34.65,67.11,WATER_NOW
57.75,32.79,51.09,WATER_SOON
45.72,23.02,82.22,NO_WATER
72.9,38.12,55.05,NO_WATER
67.45,24.01,92.63,NO_WATER
53.35,27.6,79.69,NO_WATER
